APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS002,vs.4,NP_049728.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS003,ArdA,AAB36891.1,restriction-modification (RM)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
APIS004,Acb2,ANA48877.1,cyclic oligonucleotide-based antiphage signaling system (CBASS)
